date,state,rainfall_24h,rainfall_cumulative,soil_moisture,slope,elevation,ndvi,distance_to_road,historical_landslide_density,temperature,risk_score
2022-08-27,Assam,43.37,140.32,94.95,55.74,1319.54,100.0,21.7,42.86,12.62,47.17
2022-08-28,Manipur,69.41,184.06,74.17,16.04,2339.24,100.0,28.47,52.97,17.49,44.56
2022-08-29,Nagaland,93.93,205.33,82.66,61.85,2391.02,100.0,8.09,61.89,14.73,46.77
2022-08-30,Nagaland,101.44,244.1,100.0,10.82,3632.9,100.0,15.92,42.3,20.89,46.55
2022-08-31,Arunachal Pradesh,30.81,2.31,30.69,21.56,3535.02,100.0,35.38,74.16,23.26,16.35
2022-09-01,Arunachal Pradesh,73.86,161.86,65.93,6.36,2888.4,100.0,30.13,49.58,28.03,33.65
2022-09-02,Meghalaya,90.06,197.4,79.79,55.15,3283.09,100.0,6.82,71.12,31.89,56.5
2022-09-03,Sikkim,77.1,106.41,60.99,21.77,62.48,100.0,49.4,31.84,23.55,31.18
2022-09-04,Nagaland,9.56,73.18,50.34,60.43,111.36,100.0,46.89,40.62,22.22,37.79
2022-09-05,Mizoram,78.17,203.86,66.75,57.69,1861.42,100.0,11.21,49.86,24.39,49.67
2022-09-06,Manipur,53.12,120.72,76.96,44.04,2632.09,100.0,43.76,72.01,32.21,44.92
2022-09-07,Manipur,54.5,158.02,65.79,15.95,3186.63,100.0,13.36,21.91,26.21,35.75
2022-09-08,Arunachal Pradesh,133.09,290.55,100.0,12.83,1816.7,100.0,28.19,57.02,29.68,47.86
2022-09-09,Arunachal Pradesh,123.72,289.28,97.75,19.31,3763.66,100.0,39.1,37.59,27.99,50.23
2022-09-10,Mizoram,54.67,178.49,85.83,22.58,3269.19,100.0,17.2,22.16,33.09,32.54
2022-09-11,Manipur,63.19,199.41,86.73,47.7,455.88,100.0,27.76,46.04,30.42,62.93
2022-09-12,Nagaland,31.8,77.72,51.71,67.39,1788.7,100.0,22.52,66.09,18.53,44.55
2022-09-13,Sikkim,23.59,69.78,47.73,7.37,3979.77,100.0,38.01,42.32,31.36,21.81
2022-09-14,Manipur,131.72,148.65,68.07,10.13,1669.27,100.0,23.93,34.92,21.69,45.19
2022-09-15,Meghalaya,157.69,243.92,72.14,64.26,1575.77,100.0,28.35,64.5,31.18,69.51
2022-09-16,Mizoram,124.22,285.07,84.95,39.9,1211.62,100.0,42.28,70.34,32.64,50.29
2022-09-17,Meghalaya,190.48,311.52,100.0,56.75,1971.63,100.0,34.93,66.69,27.13,63.63
2022-09-18,Meghalaya,88.27,198.31,84.15,30.88,2932.94,100.0,26.38,38.32,27.97,54.06
2022-09-19,Sikkim,72.19,167.92,59.09,10.89,237.51,100.0,23.06,14.98,13.53,22.86
2022-09-20,Tripura,97.58,245.99,87.4,26.44,3351.08,100.0,6.34,70.25,18.1,53.71
2022-09-21,Sikkim,85.19,96.96,35.95,2.95,3674.44,100.0,2.82,11.3,23.94,25.38
2022-09-22,Manipur,83.72,189.69,79.97,24.44,3135.32,100.0,47.64,22.72,10.09,44.47
2022-09-23,Manipur,75.03,176.0,70.16,64.56,3666.76,100.0,9.33,56.29,31.18,56.54
2022-09-24,Arunachal Pradesh,80.85,136.96,98.82,33.0,424.87,100.0,13.84,58.5,19.24,45.73
2022-09-25,Nagaland,110.61,254.32,99.67,40.23,1827.93,100.0,30.55,70.74,28.08,56.47
2022-09-26,Meghalaya,34.98,46.51,35.0,28.08,330.62,100.0,41.4,25.64,29.23,17.74
2022-09-27,Mizoram,119.38,271.65,79.83,10.3,3355.5,100.0,41.66,34.04,23.7,43.4
2022-09-28,Nagaland,106.0,122.78,74.12,61.01,3812.56,100.0,41.48,97.81,29.76,56.25
2022-09-29,Assam,15.22,36.63,60.52,53.91,1226.12,100.0,48.9,26.07,27.06,28.61
2022-09-30,Sikkim,91.9,182.26,100.0,36.56,2164.81,100.0,2.79,47.53,19.0,46.52
2022-10-01,Assam,124.74,245.82,100.0,18.96,1225.82,100.0,19.99,31.84,30.4,42.26
2022-10-02,Tripura,41.86,38.07,54.77,19.61,1546.55,100.0,45.68,41.72,25.9,31.2
2022-10-03,Mizoram,113.21,261.54,100.0,35.09,1932.4,100.0,23.37,72.29,14.01,54.96
2022-10-04,Assam,149.11,303.8,100.0,70.16,3173.67,100.0,43.56,55.62,29.32,61.33
2022-10-05,Nagaland,86.29,255.56,91.56,29.23,630.64,100.0,0.88,55.23,26.9,51.48
2022-10-06,Nagaland,111.2,244.89,70.79,13.94,670.36,100.0,25.22,0.0,17.12,40.95
2022-10-07,Sikkim,28.56,63.38,75.3,69.84,847.36,100.0,46.12,54.47,31.05,40.7
2022-10-08,Arunachal Pradesh,123.86,192.93,80.57,11.15,259.95,100.0,13.06,0.0,19.35,32.24
2022-10-09,Nagaland,83.44,158.34,70.19,29.79,2591.69,100.0,46.48,48.12,23.82,47.19
2022-10-10,Meghalaya,141.84,349.99,98.09,23.78,799.96,100.0,0.42,51.56,18.58,63.12
2022-10-11,Manipur,121.74,234.51,100.0,15.78,1778.28,100.0,3.95,13.9,28.11,50.51
2022-10-12,Tripura,77.8,170.32,88.86,27.98,2758.08,100.0,23.84,52.37,24.53,44.07
2022-10-13,Sikkim,83.39,230.26,72.52,21.54,1823.34,100.0,5.32,45.34,21.76,37.99
2022-10-14,Arunachal Pradesh,59.48,92.63,66.18,38.28,3628.77,100.0,11.28,20.65,10.51,28.26
2022-10-15,Meghalaya,84.96,198.99,91.74,15.62,3088.21,100.0,14.88,52.76,25.18,50.15
2022-10-16,Nagaland,156.93,306.05,82.52,25.89,1128.44,93.67,24.07,52.44,25.56,44.39
2022-10-17,Arunachal Pradesh,75.13,200.99,89.82,55.52,565.12,100.0,19.53,66.39,14.53,46.68
2022-10-18,Manipur,156.1,318.24,100.0,23.11,3583.03,100.0,46.11,47.36,18.31,52.99
2022-10-19,Mizoram,158.88,285.98,100.0,35.39,1617.79,100.0,44.3,53.51,31.97,58.72
2022-10-20,Manipur,40.87,55.98,81.0,34.77,1560.92,100.0,37.4,64.49,23.73,23.65
2022-10-21,Sikkim,69.32,131.38,100.0,14.8,3249.52,100.0,32.97,19.4,20.88,38.2
2022-10-22,Manipur,50.07,158.79,90.3,20.72,86.95,100.0,10.22,42.23,33.4,45.09
2022-10-23,Mizoram,132.73,323.27,100.0,17.62,1831.89,100.0,30.09,57.31,30.3,48.45
2022-10-24,Mizoram,78.22,118.42,73.26,50.26,2871.56,100.0,7.35,24.08,12.44,47.82
2022-10-25,Tripura,83.8,124.15,71.34,41.47,3402.31,100.0,22.64,49.53,31.47,42.47
2022-10-26,Arunachal Pradesh,129.37,181.1,100.0,38.99,3546.57,100.0,23.08,15.86,13.74,52.23
2022-10-27,Nagaland,185.55,297.64,100.0,44.55,1889.44,100.0,34.49,100.0,14.37,65.43
2022-10-28,Nagaland,185.04,365.46,100.0,32.55,3398.44,100.0,41.76,91.31,11.88,60.77
2022-10-29,Tripura,66.86,202.94,88.82,43.81,191.26,100.0,16.03,13.08,22.03,44.16
2022-10-30,Tripura,162.23,210.2,100.0,22.65,1256.43,100.0,2.06,64.98,26.12,54.65
2022-10-31,Arunachal Pradesh,113.14,171.51,59.77,38.55,91.47,100.0,2.35,48.31,28.84,43.28
2022-11-01,Arunachal Pradesh,116.71,169.37,63.8,58.6,703.83,94.57,43.74,26.81,10.67,53.2
2022-11-02,Assam,191.77,302.95,89.68,16.99,2912.69,100.0,24.32,13.04,14.45,51.08
2022-11-03,Assam,33.21,90.93,40.23,14.95,67.48,100.0,12.4,25.8,25.53,24.14
2022-11-04,Tripura,70.63,140.04,53.74,15.76,2116.07,100.0,1.61,65.07,23.14,32.59
2022-11-05,Tripura,158.35,308.08,100.0,13.91,1685.25,100.0,26.44,95.07,11.28,59.68
2022-11-06,Arunachal Pradesh,66.65,72.92,57.88,45.76,535.34,100.0,6.85,45.96,33.39,31.81
2022-11-07,Sikkim,103.04,183.74,57.34,17.74,2758.26,100.0,20.85,17.25,28.96,36.83
2022-11-08,Mizoram,56.4,189.25,88.13,35.21,2787.84,100.0,25.8,83.43,18.97,45.64
2022-11-09,Nagaland,64.6,203.08,85.8,46.4,2919.08,100.0,11.46,34.93,23.41,49.65
2022-11-10,Mizoram,111.23,283.43,100.0,37.62,3072.96,100.0,9.94,50.42,19.36,51.62
2022-11-11,Meghalaya,126.43,255.38,82.02,29.0,1294.22,100.0,0.99,63.68,21.38,53.01
2022-11-12,Sikkim,58.31,111.27,43.85,12.49,3976.81,100.0,29.28,53.78,24.9,31.84
2022-11-13,Manipur,125.66,245.49,99.3,45.43,338.17,100.0,10.02,34.46,19.96,59.17
2022-11-14,Meghalaya,73.4,261.21,100.0,42.8,2608.4,100.0,43.91,57.12,25.52,42.65
2022-11-15,Manipur,120.22,209.11,65.25,13.01,3884.56,100.0,30.19,50.48,21.63,38.01
2022-11-16,Meghalaya,81.79,246.0,92.77,25.24,936.03,100.0,27.82,0.0,26.43,36.33
2022-11-17,Mizoram,101.07,104.13,51.58,12.66,1148.59,100.0,25.23,0.0,16.56,28.93
2022-11-18,Manipur,78.65,190.86,92.74,16.05,2325.11,100.0,10.77,4.29,14.28,40.08
2022-11-19,Tripura,24.65,112.87,72.51,50.6,3135.97,100.0,48.47,51.87,10.34,43.49
2022-11-20,Tripura,66.65,164.91,91.26,19.51,1349.34,94.27,48.35,48.2,25.05,39.48
2022-11-21,Assam,85.84,196.33,66.65,56.93,3355.26,100.0,16.06,82.23,34.52,53.61
2022-11-22,Meghalaya,75.52,184.2,66.49,10.75,1002.12,100.0,38.81,40.4,20.51,30.2
2022-11-23,Arunachal Pradesh,199.41,371.92,100.0,34.81,3503.75,100.0,5.96,100.0,15.32,74.37
2022-11-24,Sikkim,125.44,224.94,77.04,24.54,1049.16,100.0,39.03,57.43,10.33,41.15
2022-11-25,Sikkim,101.84,191.92,83.91,34.54,2488.87,100.0,14.32,73.3,22.82,52.17
2022-11-26,Nagaland,84.8,122.77,48.4,55.6,1463.28,100.0,14.46,69.2,34.82,45.82
2022-11-27,Tripura,18.78,107.47,84.31,9.46,1321.21,100.0,25.36,30.95,34.59,20.45
2022-11-28,Manipur,81.96,225.04,100.0,45.04,1448.28,100.0,19.62,87.22,12.53,56.42
2022-11-29,Assam,121.62,302.2,100.0,11.2,2021.85,100.0,5.89,59.21,30.41,63.31
2022-11-30,Meghalaya,53.3,97.11,66.92,26.83,3387.94,100.0,29.65,21.42,14.33,44.1
2022-12-01,Tripura,52.99,60.53,50.26,38.92,3049.31,100.0,10.69,39.47,30.23,41.33
2022-12-02,Manipur,35.1,117.7,66.37,25.79,1824.9,100.0,22.22,28.22,31.34,34.93
2022-12-03,Nagaland,40.31,64.23,41.5,2.14,1164.53,100.0,11.55,2.03,10.19,12.51
2022-12-04,Nagaland,240.68,433.89,100.0,67.25,3424.49,100.0,42.88,73.34,15.93,81.43
2022-12-05,Sikkim,125.02,149.32,74.89,29.81,3487.23,100.0,16.9,52.39,11.41,57.9
2022-12-06,Assam,103.57,248.84,77.39,61.38,1842.02,100.0,44.37,37.97,22.47,49.24
2022-12-07,Mizoram,102.45,209.81,100.0,42.21,2798.59,100.0,16.3,57.58,10.67,46.07
2022-12-08,Nagaland,182.73,247.24,88.18,3.18,1508.59,100.0,8.97,26.05,25.65,50.22
2022-12-09,Tripura,146.1,281.31,80.83,45.28,638.94,100.0,28.83,40.7,23.96,48.68
2022-12-10,Manipur,15.87,77.6,52.44,8.58,1319.86,100.0,27.76,20.25,19.48,15.72
2022-12-11,Assam,44.7,137.97,58.56,53.66,2744.23,100.0,30.95,53.52,21.55,44.08
2022-12-12,Meghalaya,108.04,244.14,76.22,5.69,3089.17,100.0,15.11,78.06,34.75,49.52
2022-12-13,Assam,92.73,92.44,82.06,34.69,3414.04,100.0,16.0,16.01,14.19,42.29
2022-12-14,Mizoram,85.98,160.12,72.17,47.39,119.97,95.88,11.87,55.85,28.28,49.39
2022-12-15,Meghalaya,32.07,94.55,74.36,24.81,1971.3,100.0,46.42,41.13,26.13,38.82
2022-12-16,Mizoram,70.71,144.25,75.02,3.18,1131.99,100.0,34.15,24.08,26.59,31.82
2022-12-17,Nagaland,116.77,211.12,89.37,48.38,2751.64,100.0,37.81,84.09,18.64,59.56
2022-12-18,Tripura,58.98,180.66,75.93,17.27,1019.06,100.0,9.71,41.77,15.41,34.56
2022-12-19,Sikkim,27.91,22.61,38.04,27.56,2286.81,100.0,33.08,43.61,26.27,35.66
2022-12-20,Assam,130.34,233.85,100.0,44.31,2862.25,100.0,38.13,42.93,32.82,57.61
2022-12-21,Manipur,26.72,81.59,66.13,21.23,3091.76,100.0,17.12,3.93,34.4,30.81
2022-12-22,Manipur,127.82,237.35,84.76,64.96,1114.4,100.0,7.88,62.43,22.02,57.53
2022-12-23,Manipur,74.11,122.07,79.33,37.06,396.94,100.0,34.85,36.65,20.64,35.0
2022-12-24,Arunachal Pradesh,74.13,246.86,100.0,46.96,913.92,100.0,30.56,51.08,18.72,46.24
2022-12-25,Tripura,116.13,263.33,98.16,47.73,2416.57,100.0,28.78,65.83,30.25,55.54
2022-12-26,Manipur,59.38,227.53,100.0,12.46,209.77,100.0,9.13,29.76,16.38,37.99
2022-12-27,Mizoram,159.86,315.4,95.92,10.59,677.5,100.0,13.12,38.12,22.83,50.65
2022-12-28,Sikkim,45.52,148.77,56.26,10.91,3982.13,100.0,31.24,59.33,18.63,25.0
2022-12-29,Assam,114.95,222.26,79.31,24.02,1560.21,100.0,30.68,24.9,31.89,48.76
2022-12-30,Arunachal Pradesh,54.33,194.02,79.42,44.46,2011.28,100.0,27.74,78.33,17.07,46.63
2022-12-31,Arunachal Pradesh,96.02,216.65,100.0,16.4,93.48,100.0,38.41,56.96,27.16,50.32
2023-01-01,Sikkim,92.24,180.73,70.43,34.74,2388.04,100.0,40.73,68.25,24.72,47.89
2023-01-02,Sikkim,106.08,282.99,100.0,13.01,1334.93,100.0,13.83,67.61,18.21,50.09
2023-01-03,Tripura,32.48,46.61,65.84,51.4,2144.26,100.0,7.88,38.1,16.37,43.84
2023-01-04,Assam,141.75,233.34,93.68,36.51,2128.17,100.0,10.06,37.98,30.09,60.49
2023-01-05,Tripura,125.56,350.77,100.0,30.23,3871.46,100.0,14.07,53.99,22.76,58.16
2023-01-06,Meghalaya,101.8,229.52,66.73,26.4,1109.62,100.0,47.39,46.02,25.29,48.05
2023-01-07,Arunachal Pradesh,53.26,24.56,63.2,28.22,2303.21,100.0,6.86,3.14,34.05,30.24
2023-01-08,Sikkim,53.15,170.48,58.31,7.07,1557.13,86.49,43.94,38.75,19.95,28.95
2023-01-09,Assam,140.33,219.57,78.23,27.71,1716.9,100.0,10.17,37.54,30.36,46.43
2023-01-10,Assam,37.43,83.17,57.14,18.27,269.46,100.0,17.42,31.08,25.97,19.99
2023-01-11,Meghalaya,61.75,244.67,100.0,0.47,2769.39,100.0,6.29,30.86,24.84,25.86
2023-01-12,Tripura,174.6,378.11,100.0,12.43,821.38,100.0,5.17,72.53,11.36,53.99
2023-01-13,Assam,64.78,227.09,87.64,48.13,1900.53,100.0,4.76,67.5,32.81,53.22
2023-01-14,Mizoram,104.49,182.45,94.68,47.38,1765.37,100.0,17.14,39.67,15.71,53.4
2023-01-15,Mizoram,66.17,137.62,89.01,32.73,1899.16,100.0,26.18,41.85,21.83,32.56
2023-01-16,Meghalaya,171.31,315.71,95.99,64.75,1533.41,100.0,10.04,30.5,28.8,66.72
2023-01-17,Nagaland,179.24,353.59,100.0,8.15,1007.42,100.0,46.63,40.52,23.06,45.25
2023-01-18,Sikkim,142.09,249.45,100.0,29.45,1822.42,100.0,29.32,55.1,10.11,57.83
2023-01-19,Assam,93.79,265.82,100.0,31.86,232.57,100.0,44.25,33.31,33.73,47.89
2023-01-20,Mizoram,90.15,204.87,70.55,34.95,1007.17,100.0,7.44,63.21,10.51,39.32
2023-01-21,Mizoram,123.22,294.47,71.26,18.07,3150.15,100.0,7.17,22.53,12.25,42.55
2023-01-22,Assam,130.52,214.58,92.66,40.18,3379.14,100.0,42.34,57.68,15.6,47.32
2023-01-23,Tripura,81.78,155.92,91.65,31.69,2875.47,100.0,28.4,38.37,24.97,47.97
2023-01-24,Tripura,130.29,255.26,92.99,31.56,2548.63,100.0,46.93,73.13,34.28,53.44
2023-01-25,Assam,96.64,176.6,100.0,49.46,3254.5,100.0,7.34,41.25,33.07,51.8
2023-01-26,Sikkim,27.45,133.09,54.06,37.31,554.93,100.0,1.3,38.39,26.28,30.86
2023-01-27,Tripura,55.8,176.41,64.15,39.88,2124.75,100.0,45.83,74.16,28.54,49.83
2023-01-28,Arunachal Pradesh,107.13,201.13,68.89,33.47,509.45,100.0,34.94,73.7,27.8,45.42
2023-01-29,Manipur,104.3,232.77,87.86,26.68,3122.57,100.0,40.36,8.55,27.17,47.03
2023-01-30,Meghalaya,106.75,291.8,100.0,26.65,2106.2,100.0,14.8,22.97,30.31,48.69
2023-01-31,Sikkim,177.4,357.88,100.0,25.18,3249.6,100.0,0.15,86.43,18.5,63.17
2023-02-01,Arunachal Pradesh,25.44,114.24,79.7,13.0,3206.3,100.0,24.14,51.24,15.53,44.93
2023-02-02,Meghalaya,103.24,256.68,95.35,59.54,1891.54,100.0,49.5,81.67,18.69,52.43
2023-02-03,Arunachal Pradesh,148.26,339.63,92.4,33.85,2012.65,100.0,45.38,58.77,11.22,51.46
2023-02-04,Tripura,104.0,266.72,100.0,40.05,161.66,100.0,3.6,56.23,34.18,53.24
2023-02-05,Meghalaya,55.35,130.14,59.72,13.61,2117.88,100.0,9.39,0.49,28.49,20.75
2023-02-06,Assam,41.05,147.67,71.06,28.44,2725.99,100.0,15.56,30.32,15.34,28.13
2023-02-07,Tripura,32.82,87.31,70.77,45.86,972.94,100.0,41.52,59.55,16.39,36.51
2023-02-08,Meghalaya,60.79,139.01,82.79,41.48,3946.78,100.0,41.24,42.36,34.82,39.31
2023-02-09,Mizoram,103.68,224.69,98.69,11.43,3900.57,100.0,9.25,56.65,29.2,53.39
2023-02-10,Nagaland,77.7,108.62,62.47,31.76,1167.18,100.0,26.65,57.8,20.64,41.17
2023-02-11,Mizoram,208.74,377.85,100.0,46.2,2866.24,100.0,25.09,90.06,15.17,74.05
2023-02-12,Meghalaya,30.05,67.42,48.7,53.13,168.51,100.0,20.71,52.33,11.01,35.72
2023-02-13,Sikkim,73.16,112.3,62.81,12.42,2679.72,100.0,26.8,22.05,26.73,21.59
2023-02-14,Meghalaya,40.5,142.54,91.7,45.3,2514.87,100.0,14.64,51.65,29.5,43.73
2023-02-15,Sikkim,22.58,73.44,46.8,50.5,3297.53,100.0,26.58,22.81,12.69,39.33
2023-02-16,Manipur,218.09,385.94,100.0,25.19,1252.24,100.0,34.28,28.66,10.06,55.9
2023-02-17,Manipur,150.69,266.57,74.82,40.13,3518.14,100.0,3.13,60.73,18.94,67.22
2023-02-18,Meghalaya,89.15,159.06,76.92,63.62,3439.0,100.0,48.37,45.82,26.69,55.18
2023-02-19,Nagaland,129.53,249.0,89.12,30.19,2694.93,100.0,8.27,36.26,33.09,55.3
2023-02-20,Nagaland,46.66,65.5,51.16,18.37,1915.72,100.0,18.01,22.48,31.99,28.01
2023-02-21,Arunachal Pradesh,42.99,110.63,74.83,39.13,2492.68,100.0,23.53,58.2,27.21,45.39
2023-02-22,Sikkim,9.9,144.08,58.53,24.44,2933.34,100.0,2.05,60.0,30.35,32.29
2023-02-23,Meghalaya,122.23,185.36,98.08,17.2,3902.24,100.0,27.42,18.48,18.9,52.38
2023-02-24,Arunachal Pradesh,155.0,339.55,96.52,32.29,530.83,100.0,43.5,99.37,16.13,52.46
2023-02-25,Mizoram,65.9,232.33,100.0,18.09,1286.64,100.0,45.05,50.43,13.11,35.18
2023-02-26,Nagaland,25.6,56.98,27.45,40.13,3133.83,100.0,16.31,46.81,14.54,29.69
2023-02-27,Assam,118.85,241.38,92.86,27.04,1666.26,100.0,27.94,28.02,34.07,40.37
2023-02-28,Sikkim,103.39,153.1,79.77,37.72,2706.3,100.0,38.84,43.17,33.25,39.21
2023-03-01,Nagaland,113.95,162.96,67.2,41.82,575.82,100.0,12.64,45.22,11.17,45.94
2023-03-02,Arunachal Pradesh,51.88,134.51,71.07,42.06,2851.19,100.0,26.42,9.36,21.75,34.62
2023-03-03,Assam,70.89,172.71,69.09,18.13,2712.55,100.0,18.34,35.56,19.33,39.11
2023-03-04,Tripura,148.27,249.73,96.66,41.71,2363.99,100.0,18.91,71.83,26.29,68.96
2023-03-05,Assam,39.02,63.3,56.41,30.13,3072.69,100.0,4.71,20.82,18.21,27.95
2023-03-06,Assam,121.07,200.24,100.0,44.11,3526.44,100.0,20.34,37.02,17.02,60.73
2023-03-07,Nagaland,84.42,212.28,61.78,53.16,3325.75,100.0,8.04,79.06,30.23,51.87
2023-03-08,Sikkim,94.92,228.29,88.67,63.18,553.92,100.0,15.06,68.37,33.68,57.03
2023-03-09,Meghalaya,129.02,269.22,87.53,19.99,2990.35,100.0,16.51,45.61,15.07,56.26
2023-03-10,Manipur,188.4,317.18,100.0,27.34,1826.57,100.0,21.53,58.72,15.88,69.83
2023-03-11,Assam,79.48,126.19,63.2,20.68,1368.83,100.0,45.85,44.41,20.48,35.82
2023-03-12,Mizoram,26.36,142.05,63.18,26.7,3524.62,100.0,31.55,54.98,27.66,40.03
2023-03-13,Mizoram,9.66,130.13,58.18,22.66,2260.47,100.0,48.72,54.37,14.18,32.76
2023-03-14,Assam,140.26,239.39,98.59,40.77,2029.88,100.0,29.53,62.91,21.7,64.0
2023-03-15,Mizoram,58.63,131.58,60.72,42.54,3149.17,100.0,40.27,70.38,31.02,44.9
2023-03-16,Sikkim,81.0,112.82,62.24,51.17,2235.57,100.0,41.71,10.44,15.85,41.94
2023-03-17,Sikkim,17.07,96.96,62.18,20.88,3439.13,100.0,36.95,52.01,11.19,27.79
2023-03-18,Mizoram,41.83,195.77,68.29,20.82,456.46,100.0,33.5,35.92,32.67,33.14
2023-03-19,Mizoram,61.4,179.85,85.11,43.72,3115.73,100.0,20.9,26.76,29.69,42.37
2023-03-20,Arunachal Pradesh,137.22,344.32,94.48,27.59,697.15,100.0,28.36,79.34,27.47,50.43
2023-03-21,Sikkim,68.48,137.1,74.82,29.42,939.66,100.0,9.69,39.39,12.18,37.06
2023-03-22,Sikkim,173.82,258.42,97.71,42.87,758.83,100.0,30.91,76.04,32.48,55.23
2023-03-23,Arunachal Pradesh,38.39,167.76,71.56,17.36,991.76,100.0,25.71,30.63,17.63,22.34
2023-03-24,Tripura,27.17,97.62,43.1,17.34,2940.73,100.0,40.22,35.78,15.29,22.94
2023-03-25,Sikkim,75.64,127.74,65.65,26.22,2638.56,100.0,45.13,32.87,22.19,38.7
2023-03-26,Mizoram,72.22,233.22,71.16,48.19,957.64,100.0,6.64,58.04,33.07,44.95
2023-03-27,Manipur,48.23,98.1,57.94,26.98,1117.19,100.0,34.55,22.03,34.86,26.38
2023-03-28,Manipur,95.05,147.79,81.39,49.44,442.21,100.0,47.5,25.94,25.35,41.22
2023-03-29,Meghalaya,67.57,175.42,74.85,23.03,1687.02,100.0,45.89,18.61,33.89,28.78
2023-03-30,Manipur,57.89,84.77,75.77,19.27,1545.41,100.0,41.72,32.8,21.33,26.72
2023-03-31,Mizoram,139.29,299.83,100.0,60.84,625.97,100.0,2.42,59.53,10.74,61.14
2023-04-01,Sikkim,128.29,196.34,90.87,4.61,3346.77,100.0,12.62,42.91,16.89,45.64
2023-04-02,Arunachal Pradesh,114.97,232.52,97.25,47.67,3417.75,94.61,7.41,54.46,17.55,47.81
2023-04-03,Sikkim,196.72,357.75,100.0,33.61,480.73,100.0,46.35,53.17,29.57,55.92
2023-04-04,Sikkim,56.84,145.85,49.59,22.05,1102.15,100.0,37.44,70.61,13.11,26.39
2023-04-05,Assam,115.05,171.07,66.37,15.26,2957.55,100.0,26.59,22.58,14.37,37.53
2023-04-06,Manipur,156.05,276.29,95.68,39.15,3486.37,100.0,48.97,60.77,25.36,65.66
2023-04-07,Sikkim,107.32,265.93,100.0,76.11,333.11,100.0,9.74,100.0,13.27,62.5
2023-04-08,Mizoram,156.66,276.91,97.91,35.12,3614.36,100.0,32.08,73.93,22.39,57.32
2023-04-09,Nagaland,59.45,93.14,58.53,23.92,293.47,100.0,30.47,37.6,10.88,33.2
2023-04-10,Arunachal Pradesh,97.4,178.3,91.11,14.75,2553.45,100.0,17.02,21.55,26.72,45.76
2023-04-11,Arunachal Pradesh,93.97,140.62,63.06,21.12,137.2,100.0,24.27,0.0,32.71,29.34
2023-04-12,Arunachal Pradesh,31.12,9.42,36.12,25.1,3716.65,100.0,11.77,0.0,31.87,29.48
2023-04-13,Assam,84.18,169.22,81.66,24.32,1447.08,100.0,33.86,31.34,11.84,30.22
2023-04-14,Sikkim,44.37,120.56,100.0,55.49,2612.77,100.0,20.91,84.28,24.78,60.39
2023-04-15,Nagaland,140.78,289.12,97.53,30.44,779.26,100.0,1.18,38.74,12.6,55.39
2023-04-16,Nagaland,45.13,136.39,57.59,29.83,1318.96,100.0,47.54,18.29,11.34,23.75
2023-04-17,Manipur,177.54,340.89,99.67,43.41,3001.83,100.0,25.07,61.02,25.26,57.35
2023-04-18,Nagaland,148.86,271.65,88.84,4.92,3893.33,100.0,35.28,42.28,24.31,44.29
2023-04-19,Arunachal Pradesh,21.59,167.49,93.39,64.36,3968.61,100.0,9.85,64.52,12.35,54.18
2023-04-20,Mizoram,42.22,79.67,50.44,57.61,3248.23,100.0,6.36,69.94,19.0,51.08
2023-04-21,Mizoram,59.64,126.78,69.92,4.82,3396.41,100.0,45.12,7.58,17.92,26.86
2023-04-22,Tripura,111.21,283.16,95.25,37.33,3879.15,100.0,29.55,82.41,18.56,58.86
2023-04-23,Nagaland,162.32,277.88,75.88,45.15,209.25,100.0,24.67,73.39,18.33,62.26
2023-04-24,Arunachal Pradesh,92.57,184.45,71.97,35.57,722.09,100.0,26.06,34.37,30.62,38.62
2023-04-25,Mizoram,167.96,318.1,66.5,27.38,258.08,100.0,11.81,37.18,18.84,51.49
2023-04-26,Manipur,65.92,195.57,81.74,6.17,2029.59,100.0,45.63,6.16,18.26,33.95
2023-04-27,Meghalaya,85.07,183.28,84.0,24.23,3836.03,100.0,10.71,63.75,10.74,43.38
2023-04-28,Mizoram,70.1,119.8,51.28,34.72,2350.62,100.0,7.9,33.18,29.76,43.6
2023-04-29,Manipur,148.56,256.43,83.16,21.0,2243.85,100.0,46.5,39.91,26.5,44.32
2023-04-30,Mizoram,70.76,177.74,55.44,26.96,3315.41,100.0,12.88,46.12,18.54,41.03
2023-05-01,Meghalaya,160.52,278.98,62.55,23.87,3719.35,100.0,43.12,27.62,21.3,48.08
2023-05-02,Mizoram,102.7,185.36,54.48,57.1,2809.29,88.65,38.63,87.5,29.85,46.29
2023-05-03,Assam,44.16,78.96,65.57,23.42,3586.74,100.0,19.1,36.2,18.61,26.6
2023-05-04,Tripura,103.59,253.13,85.91,10.7,742.1,100.0,12.7,46.69,21.83,54.56
2023-05-05,Arunachal Pradesh,71.45,152.32,73.6,51.41,2038.46,100.0,37.95,49.05,10.49,47.2
2023-05-06,Assam,123.77,231.04,100.0,19.89,1490.19,100.0,29.88,15.62,32.96,52.33
2023-05-07,Manipur,143.13,291.89,100.0,71.51,1363.46,74.65,12.7,96.14,19.28,74.6
2023-05-08,Manipur,136.01,199.52,87.99,59.01,896.29,100.0,44.54,100.0,17.41,60.49
2023-05-09,Assam,101.93,204.58,73.64,46.65,3581.29,100.0,36.05,36.79,25.23,50.6
2023-05-10,Arunachal Pradesh,65.07,207.82,100.0,28.33,1828.96,100.0,45.46,26.4,23.17,48.99
